x,y,STN_ID,STATION_NAME,PROV_STATE_TERR_CODE,ENG_PROV_NAME,FRE_PROV_NAME,COUNTRY,LATITUDE,LONGITUDE,TIMEZONE,ELEVATION,CLIMATE_IDENTIFIER,TC_IDENTIFIER,WMO_IDENTIFIER,STATION_TYPE,NORMAL_CODE,PUBLICATION_CODE,DISPLAY_CODE,ENG_STN_OPERATOR_ACRONYM,FRE_STN_OPERATOR_ACRONYM,ENG_STN_OPERATOR_NAME,FRE_STN_OPERATOR_NAME,FIRST_DATE,LAST_DATE,HLY_FIRST_DATE,HLY_LAST_DATE,DLY_FIRST_DATE,DLY_LAST_DATE,MLY_FIRST_DATE,MLY_LAST_DATE,HAS_MONTHLY_SUMMARY,HAS_NORMALS_DATA,HAS_HOURLY_DATA
-54.81666666666667,49.68333333333333,6756,TWILLINGATE,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,494100000,-544900000,NST,4.90,8404000,,,N/A,,1,9,,,,,1950-01-01 00:00:00,1967-01-31 00:00:00,1953-01-01 00:00:00,1967-01-18 20:30:00,1950-11-01 00:00:00,1967-01-31 00:00:00,1950-01-01 00:00:00,1966-12-01 00:00:00,Y,N,Y
-57.035,53.708333333333336,6773,CARTWRIGHT,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,534230000,-570206000,AST,14.30,8501100,WCA,71818,Aviation-Staffed,A,1,1,,,,,1934-01-01 00:00:00,2015-03-12 14:00:00,1953-01-01 02:00:00,2015-03-12 14:00:00,1934-11-01 00:00:00,2015-03-12 00:00:00,1934-01-01 00:00:00,2015-02-01 00:00:00,Y,Y,Y
-64.1,53.55,6774,CHURCHILL FALLS A,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,533300000,-640600000,AST,439.50,8501132,,,N/A,C,1,4,,,,,1968-11-01 00:00:00,1993-12-01 00:00:00,1968-11-11 00:00:00,1993-03-31 19:00:00,1968-11-01 00:00:00,1993-03-31 00:00:00,1969-01-01 00:00:00,1993-12-01 00:00:00,Y,N,Y
-60.416666666666664,53.31666666666667,6777,GOOSE BAY A,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,531900000,-602500000,AST,48.80,8501900,YYR,71816,N/A,A,1,1,DND,MDN,Department of National Defence,Ministère de la Défense nationale,1941-01-01 00:00:00,2024-11-26 12:30:01,1953-01-01 00:00:00,2024-11-26 12:30:01,1941-12-01 00:00:00,2024-11-26 00:00:00,1941-01-01 00:00:00,2017-12-01 00:00:00,Y,Y,Y
-59.18861111111111,55.08222222222222,6778,MAKKOVIK A,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,550456000,-591119000,AST,70.40,8502NHR,YFT,,Aviation-Staffed,E,1,6,,,,,1985-12-06 06:00:00,2015-03-12 14:00:00,1985-12-06 06:00:00,2015-03-12 14:00:00,1986-01-01 00:00:00,2015-02-28 00:00:00,1986-01-01 00:00:00,2006-02-01 00:00:00,Y,N,Y
-60.21666666666667,55.45,6781,HOPEDALE (AUT),NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,552700000,-601300000,AST,11.90,8502400,WHO,71900,Climate-Auto,E,1,6,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1942-01-01 00:00:00,2024-11-13 13:00:00,1953-01-01 02:00:00,2024-11-13 13:00:00,1942-01-01 00:00:00,2024-11-13 00:00:00,1942-01-01 00:00:00,2007-07-01 00:00:00,Y,N,Y
-55.83361111111111,52.30361111111111,6783,MARY'S HARBOUR A,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,521813000,-555001000,NST,10.60,8502591,YMH,71817,Aviation-Staffed,E,1,6,,,,,1983-01-01 00:00:00,2013-12-12 14:30:00,1983-10-17 15:30:00,2013-12-12 14:30:00,1983-10-01 00:00:00,2013-12-12 00:00:00,1983-01-01 00:00:00,1998-01-01 00:00:00,Y,N,Y
-61.68333333333333,56.55,6787,NAIN A,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,563300000,-614100000,AST,6.40,8502800,YDP,71902,Aviation-Staffed,D,1,5,,,,,1926-12-01 00:00:00,2015-03-12 14:00:00,1984-09-01 00:00:00,2015-03-12 14:00:00,1926-12-01 00:00:00,2015-03-12 00:00:00,1927-01-01 00:00:00,2012-08-01 00:00:00,Y,Y,Y
-66.87416666666667,52.92722222222222,6802,WABUSH LAKE A,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,525538000,-665227000,AST,551.40,8504175,YWK,71825,Aviation-Staffed,A,1,1,,,,,1960-01-01 00:00:00,2013-02-14 14:00:00,1961-01-01 00:00:00,2013-02-14 14:00:00,1960-11-01 00:00:00,2013-02-13 00:00:00,1960-01-01 00:00:00,2008-01-01 00:00:00,Y,Y,Y
-123.30461111111111,48.457,6812,VICTORIA UNIVERSITY CS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,482725200,-1231816600,PST,60.10,1018598,WYJ,71783,Climate-Auto,F,1,7,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1992-01-01 00:00:00,2024-11-26 12:30:01,1994-02-01 00:00:00,2024-11-26 12:30:01,1992-12-01 00:00:00,2024-11-26 00:00:00,1992-01-01 00:00:00,2007-02-01 00:00:00,Y,N,Y
-123.29945277777777,49.48778027777778,6817,HOWE SOUND - PAM ROCKS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,492916009,-1231758030,PST,7.10,10459NN,WAS,71211,Climate-Auto,F,1,7,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1991-01-01 00:00:00,2024-11-26 12:30:01,1994-02-01 00:00:00,2024-11-26 12:30:01,1991-07-01 00:00:00,2024-11-26 00:00:00,1991-01-01 00:00:00,2007-02-01 00:00:00,Y,N,Y
-133.05848805555556,54.25538805555556,6819,LANGARA ISLAND RCS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,541519397,-1330330557,PST,46.90,1054503,WJU,71903,Climate-Auto,F,1,7,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1992-01-01 00:00:00,2024-11-26 12:30:01,1994-02-01 00:58:00,2024-11-26 12:30:01,1992-11-01 00:00:00,2024-11-26 00:00:00,1992-01-01 00:00:00,2007-02-01 00:00:00,Y,N,Y
-130.36085,54.17223388888889,6823,HOLLAND ROCK,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,541020042,-1302139060,PST,5.50,1063496,WHL,71219,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1991-01-01 00:00:00,2024-11-26 12:30:01,1994-02-01 00:00:00,2024-11-26 12:30:01,1991-01-01 00:00:00,2024-11-26 00:00:00,1991-01-01 00:00:00,1997-03-01 00:00:00,Y,N,Y
-122.69002111111111,49.20832333333333,6830,PITT MEADOWS CS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491229964,-1224124076,PST,5.00,1106178,WMM,71775,Climate-Auto,F,1,7,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1993-01-01 00:00:00,2024-11-26 12:30:01,1994-02-01 01:00:00,2024-11-26 12:30:01,1993-10-01 00:00:00,2024-11-26 00:00:00,1993-01-01 00:00:00,2007-02-01 00:00:00,Y,N,Y
-123.19330833333333,49.34704166666667,6833,WEST VANCOUVER AUT,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,492049350,-1231135910,PST,170.20,1108824,WWA,71784,Climate-Auto,F,1,7,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1992-01-01 00:00:00,2024-11-26 12:30:01,1994-02-01 00:00:00,2024-11-26 12:30:01,1992-12-01 00:00:00,2024-11-26 00:00:00,1992-01-01 00:00:00,2007-02-01 00:00:00,Y,N,Y
-120.51,49.465,6834,PRINCETON CS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,492754000,-1203036000,PST,696.50,112FN0M,WPR,71032,Climate-Auto,F,1,7,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1992-11-01 00:00:00,2024-11-26 12:30:01,1994-02-01 00:00:00,2024-11-26 12:30:01,1992-11-01 00:00:00,2024-11-26 00:00:00,1993-04-01 00:00:00,2006-10-01 00:00:00,Y,N,Y
-119.19355555555556,50.223305555555555,6837,VERNON CS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,501323900,-1191136800,PST,482.00,1128581,,,Climate-Auto,F,1,7,,,,,1991-01-01 00:00:00,2008-03-17 22:00:00,1994-02-01 00:00:00,2008-03-17 22:00:00,1991-06-01 00:00:00,2008-03-17 00:00:00,1991-01-01 00:00:00,2006-11-01 00:00:00,Y,N,Y
-117.81709444444445,50.269425,6840,NAKUSP CS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,501609930,-1174901540,PST,512.10,1145297,WNP,71216,Climate-Auto,F,1,7,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1991-01-01 00:00:00,2024-11-26 12:30:01,1994-02-01 00:00:00,2024-11-26 12:30:01,1991-01-01 00:00:00,2024-11-26 00:00:00,1991-02-01 00:00:00,2006-11-01 00:00:00,Y,N,Y
-114.8839,49.745,6842,SPARWOOD CS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,494442000,-1145302040,PST,1136.70,1157631,WGW,71782,Climate-Auto,F,1,7,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1992-11-01 00:00:00,2024-11-26 12:30:01,1994-02-01 00:00:00,2024-11-26 12:30:01,1992-11-01 00:00:00,2024-11-26 00:00:00,1993-04-01 00:00:00,2006-10-01 00:00:00,Y,N,Y
-119.29067777777777,50.703,6843,SALMON ARM CS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,504210800,-1191726440,PST,350.50,116FRMN,WSL,71218,Climate-Auto,F,1,7,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1991-01-01 00:00:00,2024-11-26 12:30:01,1994-02-01 00:00:00,2024-11-26 12:30:01,1991-01-01 00:00:00,2024-11-26 00:00:00,1991-02-01 00:00:00,2006-10-01 00:00:00,Y,N,Y
-130.025,58.42609972222222,6845,DEASE LAKE (AUT),BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,582533959,-1300130000,PST,800.70,119BLM0,WKX,71222,Climate-Auto,F,1,7,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1993-01-01 00:00:00,2024-11-26 12:30:01,1994-02-01 00:00:00,2024-11-26 12:30:01,1993-08-01 00:00:00,2024-11-26 00:00:00,1993-01-01 00:00:00,2007-02-01 00:00:00,Y,N,Y
-106.55,52.15,6872,SASKATOON KERNEN FARM,SK,SASKATCHEWAN,SASKATCHEWAN,CAN,520900000,-1063300000,CST,510.00,4057154,WCD,,Climate-Auto,F,1,7,,,,,1993-01-01 00:00:00,2006-01-16 10:00:00,1996-03-14 12:00:00,2006-01-16 10:00:00,1993-05-01 00:00:00,2006-01-16 00:00:00,1993-01-01 00:00:00,2005-11-01 00:00:00,Y,N,Y
-65.7483388888889,47.62918055555556,6916,BATHURST A,NB,NEW BRUNSWICK,NOUVEAU-BRUNSWICK,CAN,473745050,-654454020,AST,58.80,8100503,ZBF,71574,Aviation-Staffed,F,1,7,,,,,1992-01-01 00:00:00,2013-10-10 14:00:00,1994-02-01 06:00:00,2013-10-10 14:00:00,1992-07-01 00:00:00,2013-10-09 00:00:00,1992-01-01 00:00:00,2013-10-01 00:00:00,Y,N,Y
-57.916666666666664,48.93333333333333,6933,CORNER BROOK,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,485600000,-575500000,NST,151.80,8401298,WKB,71973,Climate-Auto,F,1,7,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1993-01-01 00:00:00,2024-11-26 12:30:01,1994-02-01 03:30:00,2024-11-26 12:30:01,1993-09-01 00:00:00,2024-11-26 00:00:00,1993-01-01 00:00:00,2007-07-01 00:00:00,Y,N,Y
-67.25,45.21666666666667,7026,ST STEPHEN (AUT),NB,NEW BRUNSWICK,NOUVEAU-BRUNSWICK,CAN,451300000,-671500000,AST,26.10,8104937,WSS,71607,Climate-Auto,,,,,,,,1977-06-29 14:00:00,2006-03-27 16:00:00,1977-06-29 14:00:00,2006-03-27 16:00:00,1992-12-07 00:00:00,2006-03-26 00:00:00,2005-01-01 00:00:00,2006-01-01 00:00:00,Y,N,Y
-54.8,49.68333333333333,7083,TWILLINGATE (AUT),NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,494100000,-544800000,NST,92.30,8404025,WDO,71402,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1993-02-06 00:00:00,2024-11-26 12:30:01,1994-02-01 03:30:00,2024-11-26 12:30:01,1993-02-06 00:00:00,2024-11-26 00:00:00,2004-11-01 00:00:00,2007-07-01 00:00:00,Y,N,Y
-64.26666666666667,45.85,7103,AMHERST (AUT),NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,455100000,-641600000,AST,23.00,8200091,WAH,,N/A,,,,,,,,1992-12-04 00:00:00,2005-05-04 07:00:00,1994-02-01 03:00:00,2005-05-04 07:00:00,1992-12-04 00:00:00,2005-05-03 00:00:00,,,Y,N,Y
-63.266666666666666,45.36666666666667,7162,TRURO (AUT),NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,452200000,-631600000,AST,39.90,8205992,WUR,,N/A,,,,,,,,1992-12-17 00:00:00,2005-04-29 07:00:00,1994-02-01 03:00:00,2005-04-29 07:00:00,1992-12-17 00:00:00,2005-04-28 00:00:00,,,Y,N,Y
-60.983333333333334,45.35,7173,HART ISLAND (AUT),NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,452100000,-605900000,AST,8.20,8202318,WRN,71419,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1993-04-03 00:00:00,2024-11-26 12:30:01,1994-02-01 02:45:00,2024-11-26 12:30:01,1993-04-03 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-61.98833333333334,46.46,7177,EAST POINT (AUT),PE,PRINCE EDWARD ISLAND,ÎLE DU PRINCE-ÉDOUARD,CAN,462736000,-615918000,AST,7.70,8300418,WEP,71412,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1992-12-08 00:00:00,2024-11-26 12:30:01,1994-02-01 03:00:00,2024-11-26 12:30:01,1992-12-08 00:00:00,2024-11-26 00:00:00,2004-01-01 00:00:00,2007-07-01 00:00:00,Y,N,Y
-99.267805,53.18640666666667,7290,GRAND RAPIDS (AUT),MB,MANITOBA,MANITOBA,CAN,531111064,-991604098,CST,222.50,5031A10,WJD,71858,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1992-12-03 00:00:00,2024-11-26 12:30:01,1994-02-01 01:00:00,2024-11-26 12:30:01,1992-12-03 00:00:00,2024-11-26 00:00:00,1999-06-01 00:00:00,2007-11-01 00:00:00,Y,N,Y
-94.66666666666667,53.86666666666667,7327,ISLAND LAKE (AUT),MB,MANITOBA,MANITOBA,CAN,535200000,-944000000,CST,239.30,5061377,,,N/A,,,,,,,,1979-02-28 18:00:00,1986-04-12 00:00:00,1979-02-28 18:00:00,1986-04-12 00:00:00,,,,,N,N,Y
-97.61639666666666,52.818615,7333,GEORGE ISLAND (AUT),MB,MANITOBA,MANITOBA,CAN,524907014,-973659028,CST,222.50,5030984,WWS,71445,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1994-02-01 00:26:00,2024-11-26 12:30:01,1994-02-01 00:26:00,2024-11-26 12:30:01,1994-12-29 00:00:00,2024-11-26 00:00:00,1998-07-01 00:00:00,2007-11-01 00:00:00,Y,N,Y
-102.42944444444444,65.09972222222223,7337,ROBERTSON LAKE (AUT),NU,NUNAVUT,NUNAVUT,CAN,650559000,-1022546000,CST,243.70,2303610,WTD,71490,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1992-11-09 15:00:00,2024-11-26 12:30:01,1992-11-09 15:00:00,2024-11-26 12:30:01,1994-12-06 00:00:00,2024-11-26 00:00:00,1998-04-01 00:00:00,2007-11-01 00:00:00,Y,N,Y
-100.88388888888889,61.13194444444444,7341,ENNADAI LAKE (AUT),NU,NUNAVUT,NUNAVUT,CAN,610755000,-1005302000,CST,353.10,2301102,WJC,71923,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1994-02-01 07:58:00,2024-11-26 12:30:01,1994-02-01 07:58:00,2024-11-26 12:30:01,1994-12-06 00:00:00,2024-11-26 00:00:00,1998-02-01 00:00:00,2007-08-01 00:00:00,Y,N,Y
-108.988625,49.437780555555555,7485,EASTEND CYPRESS (AUT),SK,SASKATCHEWAN,SASKATCHEWAN,CAN,492616010,-1085919050,CST,1079.60,4032322,WEH,71131,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1992-12-02 00:00:00,2024-11-26 12:30:01,1994-02-01 01:00:00,2024-11-26 12:30:01,1992-12-02 00:00:00,2024-11-26 00:00:00,1997-01-01 00:00:00,2007-10-01 00:00:00,Y,N,Y
-108.42055805555556,55.840557777777775,7534,BUFFALO NARROWS (AUT),SK,SASKATCHEWAN,SASKATCHEWAN,CAN,555026008,-1082514009,CST,440.10,4060983,WVT,71077,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1992-12-02 00:00:00,2024-11-26 12:30:01,1994-02-01 01:00:00,2024-11-26 12:30:01,1992-12-02 00:00:00,2024-11-26 00:00:00,1998-04-01 00:00:00,2007-10-01 00:00:00,Y,N,Y
-102.31666666666666,52.81666666666667,7550,HUDSON BAY,SK,SASKATCHEWAN,SASKATCHEWAN,CAN,524900000,-1021900000,CST,358.10,4083322,,,Aviation-Auto,,,,,,,,1992-12-01 00:00:00,2007-08-31 00:00:00,1994-02-01 01:00:00,2007-07-24 08:00:00,1992-12-01 00:00:00,2007-08-31 00:00:00,2001-12-01 00:00:00,2007-08-01 00:00:00,Y,N,Y
-66.43333333333334,45.833333333333336,7558,GAGETOWN A,NB,NEW BRUNSWICK,NOUVEAU-BRUNSWICK,CAN,455000000,-662600000,AST,50.60,8101792,YCX,71701,N/A,,,,DND,MDN,Department of National Defence,Ministère de la Défense nationale,1976-03-01 06:00:00,2024-11-26 12:30:01,1976-03-01 06:00:00,2024-11-26 12:30:01,2011-02-01 00:00:00,2017-12-31 00:00:00,2011-02-01 00:00:00,2017-12-01 00:00:00,Y,N,Y
-62.28333333333333,82.51666666666667,7559,ALERT A,NU,NUNAVUT,NUNAVUT,CAN,823100000,-621700000,AST,30.50,2400302,YLT,,Aviation-Auto,,,,DND,MDN,Department of National Defence,Ministère de la Défense nationale,1988-04-01 05:00:00,2024-11-26 12:30:01,1988-04-01 05:00:00,2024-11-26 12:30:01,,,,,N,N,Y
-89.03333333333333,50.3,7581,ARMSTRONG (AUT),ON,ONTARIO,ONTARIO,CAN,501800000,-890200000,EST,350.50,6040326,,,N/A,,,,,,,,1994-02-01 02:00:00,1995-08-19 08:52:00,1994-02-01 02:00:00,1995-08-19 08:52:00,1994-10-31 00:00:00,1995-06-23 00:00:00,,,Y,N,Y
-85.83333333333333,47.333333333333336,7582,CARIBOU ISLAND (AUT),ON,ONTARIO,ONTARIO,CAN,472000000,-855000000,EST,187.00,6041222,WCI,71433,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1993-01-09 00:00:00,2024-11-26 12:30:01,1994-02-01 01:53:00,2024-11-26 12:30:01,1993-01-09 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-87.1,48.81666666666667,7593,TERRACE BAY A,ON,ONTARIO,ONTARIO,CAN,484900000,-870600000,EST,289.60,6048231,,,Aviation-Staffed,G,1,8,,,,,1994-02-01 08:00:00,2007-10-24 16:00:00,1994-02-01 08:00:00,2007-10-24 16:00:00,1996-12-01 00:00:00,2007-09-29 00:00:00,1996-12-01 00:00:00,2006-12-01 00:00:00,Y,N,Y
-82.56138888888889,46.35138888888889,7595,ELLIOT LAKE A,ON,ONTARIO,ONTARIO,CAN,462105000,-823341000,EST,331.30,6052259,YEL,,Aviation-Staffed,G,1,8,,,,,1994-02-01 06:00:00,2012-04-02 13:00:00,1994-02-01 06:00:00,2012-04-02 13:00:00,1995-07-01 00:00:00,2012-04-02 00:00:00,1995-07-01 00:00:00,2011-10-01 00:00:00,Y,N,Y
-80.6075,51.29138888888889,7632,MOOSONEE A,ON,ONTARIO,ONTARIO,CAN,511729000,-803627000,EST,9.10,6075428,YMO,71836,N/A,,,,,,,,1994-02-01 05:00:00,2006-03-27 15:00:00,1994-02-01 05:00:00,2006-03-27 15:00:00,1995-04-01 00:00:00,2006-03-26 00:00:00,,,Y,N,Y
-84.16369444444445,49.746833333333335,7633,NAGAGAMI (AUT),ON,ONTARIO,ONTARIO,CAN,494448600,-840949300,EST,264.00,6075543,WNZ,71832,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1993-01-12 00:00:00,2024-11-26 12:30:01,1994-02-01 02:00:00,2024-11-26 12:30:01,1993-01-12 00:00:00,2024-11-26 00:00:00,2003-10-01 00:00:00,2006-12-01 00:00:00,Y,N,Y
-76.6,44.21666666666667,7671,KINGSTON (AUT),ON,ONTARIO,ONTARIO,CAN,441300000,-763600000,EST,93.00,6104ADF,,,N/A,,,,,,,,1994-07-08 13:00:00,1994-07-28 12:00:00,1994-07-08 13:00:00,1994-07-28 12:00:00,,,,,N,N,Y
-79.78333333333333,44.38333333333333,7697,BARRIE (AUT),ON,ONTARIO,ONTARIO,CAN,442300000,-794700000,EST,295.00,6110552,WCU,,Climate-Auto,,,,,,,,1992-12-02 00:00:00,2003-12-19 15:00:00,1994-02-01 02:00:00,2003-12-19 15:00:00,1992-12-02 00:00:00,2003-12-19 00:00:00,,,Y,N,Y
-80.36666666666666,45.03333333333333,7733,WESTERN ISLAND (AUT),ON,ONTARIO,ONTARIO,CAN,450200000,-802200000,EST,191.10,6119M51,WMZ,71438,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1994-03-17 11:27:00,2024-11-26 12:30:01,1994-03-17 11:27:00,2024-11-26 12:30:01,1994-12-30 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-81.71666666666667,43.766666666666666,7747,GODERICH,ON,ONTARIO,ONTARIO,CAN,434600000,-814300000,EST,213.70,6122847,WGD,71261,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1986-12-31 19:00:00,2024-11-26 12:30:01,1986-12-31 19:00:00,2024-11-26 12:30:01,1994-12-30 00:00:00,2024-11-26 00:00:00,1997-05-01 00:00:00,2006-12-01 00:00:00,Y,N,Y
-79.21666666666667,43.25,7790,PORT WELLER (AUT),ON,ONTARIO,ONTARIO,CAN,431500000,-791300000,EST,79.00,6136699,WWZ,71432,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1992-12-02 00:00:00,2024-11-26 12:30:01,1993-09-30 19:00:00,2024-11-26 12:30:01,1992-12-02 00:00:00,2024-11-26 00:00:00,2003-10-01 00:00:00,2006-12-01 00:00:00,Y,N,Y
-80.26666666666667,42.85,7793,SIMCOE (AUT),ON,ONTARIO,ONTARIO,CAN,425100000,-801600000,EST,240.50,6137732,WSI,,Climate-Auto,,,,,,,,1992-12-02 00:00:00,1999-12-23 16:00:00,1994-02-01 02:00:00,1999-12-23 16:00:00,1992-12-02 00:00:00,1999-09-20 00:00:00,,,Y,N,Y
-80.75,43.983333333333334,7844,MOUNT FOREST (AUT),ON,ONTARIO,ONTARIO,CAN,435900000,-804500000,EST,414.50,6145504,WLS,71631,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1992-12-02 00:00:00,2024-11-26 12:30:01,1994-02-01 02:00:00,2024-11-26 12:30:01,1992-12-02 00:00:00,2024-11-26 00:00:00,2003-10-01 00:00:00,2006-12-01 00:00:00,Y,N,Y
-79.8,43.3,7868,BURLINGTON PIERS (AUT),ON,ONTARIO,ONTARIO,CAN,431800000,-794800000,EST,77.40,6151061,WWB,71437,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1992-12-03 00:00:00,2024-11-26 12:30:01,1994-02-01 02:00:00,2024-11-26 12:30:01,1992-12-03 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-78.16666666666667,43.95,7870,COBOURG (AUT),ON,ONTARIO,ONTARIO,CAN,435700000,-781000000,EST,77.70,6151684,WNC,71431,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1992-12-02 00:00:00,2024-11-26 12:30:01,1993-10-31 19:00:00,2024-11-26 12:30:01,1992-12-02 00:00:00,2024-11-26 00:00:00,2003-10-01 00:00:00,2006-12-01 00:00:00,Y,N,Y
